AIRLINE_ID,YEAR,QUARTER,PASSENGERS,FREIGHT,MAIL_x,DISTANCE,UNIQUE_CARRIER_NAME,SALA_GALLONS,SDOM_GALLONS,SDOMT_GALLONS,SATL_GALLONS,SPAC_GALLONS,SLAT_GALLONS,SINT_GALLONS,TS_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,NATL_GALLONS,NPAC_GALLONS,NLAT_GALLONS,MAC_GALLONS,NINT_GALLONS,TN_GALLONS,TDOMT_GALLONS,TINT_GALLONS,TOTAL_GALLONS,EMPFULL,EMPPART,EMPTOTAL,EMPFTE,MAINTENANCE,TOTAL_AIR_HOURS,AIR_DAYS_ASSIGN,AIR_FUELS_ISSUED,OTHER,OP_PROFIT_LOSS
19678,1991,4,1251514,4253901,3054660,28368,Aloha Airlines Inc.,0,10299876,10299876,0,0,0,0,10299876,0,51138,51138,0,0,0,0,0,0,10351014,0,10351014,4660,1424,6084,5373,9531.19,0,0,0,1846.29,2450.44
19678,1992,1,1179720,3846730,2392007,28901,Aloha Airlines Inc.,0,10083431,10083431,0,0,0,0,10083431,0,54557,54557,0,0,0,0,0,0,10137988,0,10137988,4758,1497,6255,5507,9082.16,0,0,0,823.35,2469.62
19678,1992,2,1153418,4136095,2372025,30513,Aloha Airlines Inc.,0,10006358,10006358,0,0,0,0,10006358,0,50228,50228,0,0,0,0,0,0,10056586,0,10056586,4874,1394,6268,5572,8887.38,0,0,0,698.06,8.69
19678,1992,3,1224750,4334201,2279331,36250,Aloha Airlines Inc.,0,10258542,10258542,0,0,0,0,10258542,0,57199,57199,0,0,0,0,0,0,10315741,0,10315741,4835,1420,6255,5546,9563.07,0,0,0,907.08,1236.7
19678,1992,4,1103794,4726540,3333691,38232,Aloha Airlines Inc.,0,9735525,9735525,0,0,0,0,9735525,0,52713,52713,0,0,0,0,0,0,9788238,0,9788238,4718,1426,6144,5432,10970.79,0,0,0,805.25,-3705.96
19678,1993,1,1130719,4071399,2519006,40904,Aloha Airlines Inc.,0,8804152,8804152,0,0,0,0,8804152,0,52129,52129,0,0,0,0,0,0,8856281,0,8856281,4715,1357,6072,5394,8646.72,0,0,0,742.24,-895
19678,1993,2,1145331,4061045,2501293,35615,Aloha Airlines Inc.,0,8808720,8808720,0,0,0,0,8808720,0,20379,20379,0,32814,0,0,32814,0,8829099,0,8861913,4668,1332,6000,5335,9295.47,0,0,0,702.98,-1257.45
19678,1993,3,1238984,3939112,2521352,32170,Aloha Airlines Inc.,0,9139218,9139218,0,0,0,0,9139218,0,52584,52584,0,0,0,0,0,0,9191802,0,9191802,4729,1426,6155,5442,9150.12,0,0,0,757.83,2384.01
19678,1993,4,1188686,3868108,3591562,33594,Aloha Airlines Inc.,0,9086624,9086624,0,0,0,0,9086624,0,53747,53747,0,0,0,0,0,0,9140371,0,9140371,4655,1412,6067,5362,9211.85,0,0,0,692.74,2651.33
19678,1994,1,1277262,3641633,2658479,34331,Aloha Airlines Inc.,0,8918451,8918451,0,0,0,0,8918451,0,53137,53137,0,0,0,0,0,0,8971588,0,8971588,4610,1415,6025,5318,9327.74,0,0,0,695.47,2365
19678,1994,2,1258624,3888552,2618006,33097,Aloha Airlines Inc.,0,8927568,8927568,0,0,0,0,8927568,0,53879,53879,0,0,0,0,0,0,8981447,0,8981447,4751,1512,6263,5508,9572.44,0,0,0,924.27,-108.51
19678,1994,3,1320824,4006059,2516630,34196,Aloha Airlines Inc.,0,9490006,9490006,0,0,0,0,9490006,0,33222,33222,0,0,0,0,0,0,9523228,0,9523228,4762,1562,6324,5544,10426.21,0,0,0,696.1,-612.45
19678,1994,4,1175163,3833473,3741714,34306,Aloha Airlines Inc.,0,9207547,9207547,0,0,0,0,9207547,0,51437,51437,0,0,0,0,0,0,9258984,0,9258984,4726,1608,6334,5531,8969.69,0,0,0,1061.56,-2119.22
19678,1995,1,1198989,3389730,2770209,32700,Aloha Airlines Inc.,0,8998648,8998648,0,0,0,0,8998648,0,54637,54637,0,0,0,0,0,0,9053285,0,9053285,4689,1700,6389,5540,9576.75,0,0,0,670.4,-1292.06
19678,1995,2,1236591,3993121,2606904,35606,Aloha Airlines Inc.,0,9445177,9445177,0,0,0,0,9445177,0,54008,54008,0,0,0,0,0,0,9499185,0,9499185,4741,1802,6543,5642,9637.09,0,0,0,771.24,-4075.67
19678,1995,3,1434536,3991434,2477621,37681,Aloha Airlines Inc.,0,10036362,10036362,0,0,0,0,10036362,0,54520,54520,0,0,0,0,0,0,10090882,0,10090882,4774,1874,6648,5712,9877.59,0,0,0,647.31,-475.83
19678,1995,4,1232934,3896481,4005226,32565,Aloha Airlines Inc.,0,9686323,9686323,0,0,0,0,9686323,0,50760,50760,0,0,0,0,0,0,9737083,0,9737083,4720,1869,6589,5656,9605.16,0,0,0,677.48,-3418.87
19678,1996,1,1294999,3510735,3693774,19861,Aloha Airlines Inc.,0,9785623,9785623,0,0,0,0,9785623,0,50914,50914,0,0,0,0,0,0,9836537,0,9836537,4673,1914,6587,5630,8120.61,0,0,0,670.88,3388.55
19678,1996,2,1267417,3568639,3657380,19945,Aloha Airlines Inc.,0,9600294,9600294,0,0,0,0,9600294,0,41948,41948,0,0,0,0,0,0,9642242,0,9642242,4678,1963,6641,5660,8368.57,0,0,0,630.2,1275.14
19678,1996,3,1357863,4027140,3240400,19788,Aloha Airlines Inc.,0,10109463,10109463,0,0,0,0,10109463,0,55160,55160,0,0,0,0,0,0,10164623,0,10164623,4701,2015,6716,5709,8736.27,0,0,0,658.36,1978.35
19678,1996,4,1138684,3271088,4436482,19788,Aloha Airlines Inc.,0,9897249,9897249,0,0,0,0,9897249,0,55586,55586,0,0,0,0,0,0,9952835,0,9952835,4698,2057,6755,5728,7925.14,0,0,0,645.65,-470.57
19678,1997,1,1262512,3130788,3548362,19470,Aloha Airlines Inc.,0,9559852,9559852,0,0,0,0,9559852,0,52664,52664,0,0,0,0,0,0,9612516,0,9612516,4669,2041,6710,5690,9102.91,0,0,0,671.6,62.31
19678,1997,2,1253561,3066248,3282551,19478,Aloha Airlines Inc.,0,9755839,9755839,0,0,0,0,9755839,0,49432,49432,0,0,0,0,0,0,9805271,0,9805271,4637,1966,6603,5621,9916.92,0,0,0,737.59,-999.88
19678,1997,3,1401294,3489623,3315539,24736,Aloha Airlines Inc.,0,10085936,10085936,0,0,0,0,10085936,0,109310,109310,0,0,0,0,0,0,10195246,0,10195246,4660,2149,6809,5735,11092.19,0,0,0,717.92,2591.81
19678,1997,4,1275142,3396451,4019757,27334,Aloha Airlines Inc.,0,9842089,9842089,0,0,0,0,9842089,0,59241,59241,0,103818,0,0,103818,0,9901330,0,10005148,4674,2198,6872,5774,10086.79,0,0,0,703.09,1815
19678,1998,1,1348696,3098208,2554561,27213,Aloha Airlines Inc.,0,9773297,9773297,0,0,0,0,9773297,0,50661,50661,0,87540,0,0,87540,0,9823958,0,9911498,4707,2214,6921,5815,10596.91,0,0,0,794.01,2861.48
19678,1998,2,1290526,3214027,2747814,29997,Aloha Airlines Inc.,0,9896803,9896803,0,0,0,0,9896803,0,59169,59169,0,147199,0,0,147199,0,9955972,0,10103171,4807,2262,7069,5939,10396.6,0,0,0,708.85,3450.17
19678,1998,3,1330803,3385348,2657223,27092,Aloha Airlines Inc.,0,10260597,10260597,0,0,0,0,10260597,0,59506,59506,0,180379,0,0,180379,0,10320103,0,10500482,4858,2341,7199,6029,10272.87,0,0,0,716.34,2469.09
19678,1998,4,1177050,3221711,3528401,29558,Aloha Airlines Inc.,0,9501069,9501069,0,0,0,0,9501069,0,54558,54558,0,69763,0,0,69763,0,9555627,0,9625390,4718,2301,7019,5869,9522.05,0,0,0,711.24,-476.89
19678,1999,1,1271681,3165117,2769924,27458,Aloha Airlines Inc.,0,9533711,9533711,0,0,0,0,9533711,0,55178,55178,0,51309,0,0,51309,0,9588889,0,9640198,4616,2270,6886,5752,10154.1,0,0,0,718.04,2471.03
19678,1999,2,1263274,3138283,2727219,30121,Aloha Airlines Inc.,0,9889071,9889071,0,0,0,0,9889071,0,53484,53484,0,86336,0,0,86336,0,9942555,0,10028891,4697,2378,7075,5887,9977.12,0,0,0,673.2,459.52
19678,1999,3,1355039,3572765,2603539,36336,Aloha Airlines Inc.,0,10092460,10092460,0,0,0,0,10092460,0,49938,49938,0,201577,0,0,201577,0,10142398,0,10343975,4775,2540,7315,6045,11394.44,0,0,0,787.6,406.95
19678,1999,4,1191594,3235546,3776988,91239,Aloha Airlines Inc.,0,9872548,9872548,0,0,0,0,9872548,0,54309,54309,0,277465,0,0,277465,0,9926857,0,10204322,4843,2827,7670,6257,11622.32,0,0,0,2784.94,-7107.98
19678,2000,1,1277072,3086127,2841833,96819,Aloha Airlines Inc.,0,10689814,10689814,0,227445,0,227445,10917259,0,41641,41641,0,117988,0,0,117988,159629,10731455,345433,11076888,5000,2872,7872,6437,12014.68,0,0,0,932.26,-4530.15
19678,2000,2,1332716,3236597,2674470,107232,Aloha Airlines Inc.,0,11285645,11285645,0,257129,0,257129,11542774,0,33691,33691,0,53370,0,0,53370,87061,11319336,310499,11629835,5092,3014,8106,6600,11336.66,0,0,0,933.26,1037.67
19678,2000,3,1389395,3444773,2484226,125998,Aloha Airlines Inc.,0,11536853,11536853,0,251478,0,251478,11788331,0,41779,41779,0,64683,0,0,64683,106462,11578632,316161,11894793,5159,3112,8271,6716,9711.71,0,0,0,893.93,1275.41
19678,2000,4,1192601,3068609,3440283,136128,Aloha Airlines Inc.,0,11345436,11345436,0,213178,0,213178,11558614,0,210813,210813,0,76177,0,0,76177,286990,11556249,289355,11845604,5267,3120,8387,6827,12193.16,0,0,0,1073.07,-3392.34
19678,2001,1,1182285,2974090,2565498,149316,Aloha Airlines Inc.,0,11011514,11011514,0,222479,0,222479,11233993,0,48097,48097,0,75644,0,0,75644,123741,11059611,298123,11357734,5318,3100,8418,6869,12630.29,0,0,0,1121.23,-6535.17
19678,2001,2,1226221,3090102,2591173,218463,Aloha Airlines Inc.,0,12473557,12473557,0,373219,0,373219,12846776,0,48696,48696,0,72994,0,0,72994,121690,12522253,446213,12968466,5306,3197,8503,6905,13218.83,0,0,0,944.51,-162.42
19678,2001,3,1225964,2985000,1958821,246833,Aloha Airlines Inc.,0,14055042,14055042,0,366184,0,366184,14421226,0,48733,48733,0,71817,0,0,71817,120550,14103775,438001,14541776,5240,3031,8271,6756,12165.8,0,0,0,1098.71,-1250.78
19678,2001,4,962319,2480841,760552,216747,Aloha Airlines Inc.,0,11613621,11613621,0,314241,0,314241,11927862,0,47146,47146,0,74975,0,0,74975,122121,11660767,389216,12049983,5088,2817,7905,6497,10902.84,0,0,0,2890.84,-16507.41
19678,2002,1,1059851,2534026,865299,213625,Aloha Airlines Inc.,0,11771520,11771520,0,314262,0,314262,12085782,0,30479,30479,0,73873,0,0,73873,104352,11801999,388135,12190134,5046,2816,7862,6455,11520.31,0,0,0,1166.57,-10688.75
19678,2002,2,1073200,2548006,592782,237523,Aloha Airlines Inc.,0,12280520,12280520,0,304703,0,304703,12585223,0,45670,45670,0,84907,0,0,84907,130577,12326190,389610,12715800,5089,2937,8026,6559,12744.83,0,0,0,1130.37,-9867.57
19678,2002,3,1179858,2614589,473524,247963,Aloha Airlines Inc.,0,13614134,13614134,0,353305,0,353305,13967439,0,46326,46326,0,90713,0,0,90713,137039,13660460,444018,14104478,5125,2942,8067,6597,11210.56,0,0,0,1562.81,1627.55
19678,2002,4,1057797,30463515,4372109,281926,Aloha Airlines Inc.,0,13595784,13595784,0,335656,0,335656,13931440,0,41873,41873,0,85203,0,0,85203,127076,13637657,420859,14058516,5276,2932,8208,6743,7115.39,14.22,0.45,12807.74,1963.34,-4549.94
19678,2003,1,1032907,27566456,3876719,283937,Aloha Airlines Inc.,0,13265642,13265642,0,433735,0,433735,13699377,0,48920,48920,0,74521,0,0,74521,123441,13314562,508256,13822818,5369,3314,8683,7026,13186.68,14.26,0.54,12670.63,1692.82,-11210.17
19678,2003,2,1022153,27496173,3831814,323558,Aloha Airlines Inc.,0,13000517,13000517,0,405531,0,405531,13406048,0,48920,48920,0,74571,0,0,74571,123491,13049437,480102,13529539,5377,3668,9045,7212,17083.57,13.88,0.45,13533.54,1481.67,-6651.72
19678,2003,3,1121812,27411948,3494256,351571,Aloha Airlines Inc.,0,14042323,14042323,0,454559,0,454559,14496882,0,33868,33868,0,80307,0,0,80307,114175,14076191,534866,14611057,5388,3754,9142,7265,12307.8,15.09,0.45,14626.11,1242.52,11991.37
19678,2003,4,945590,28586245,4038371,350273,Aloha Airlines Inc.,0,13770764,13770764,0,451401,0,451401,14222165,0,28881,28881,0,72527,0,0,72527,101408,13799645,523928,14323573,5345,3953,9298,7322,11021.94,14.95,2.29,14037.28,1287.34,-1452.42
19678,2004,1,982034,28358244,3756511,329652,Aloha Airlines Inc.,0,13554652,13554652,0,648988,0,648988,14203640,0,0,0,0,91617,0,0,91617,91617,13554652,740605,14295257,5469,4038,9507,7489,9921.87,15.25,2.28,14294.8,1520.52,-5767.78
19678,2004,2,1031874,26830897,928208,349081,Aloha Airlines Inc.,0,13100969,13100969,0,584445,0,584445,13685414,0,0,0,0,34309,0,0,34309,34309,13100969,618754,13719723,5530,4197,9727,7629,15147.91,14.87,2.35,13719.72,1623.4,-4780.89
19678,2004,3,1133831,27327244,763,362820,Aloha Airlines Inc.,0,15273205,15273205,0,691475,0,691475,15964680,0,0,0,0,0,0,0,0,0,15273205,691475,15964680,5387,4271,9658,7523,14950.97,17.36,2.55,15964.68,1497.59,-4464.68
19678,2004,4,1035479,27033421,513080,327117,Aloha Airlines Inc.,0,14689118,14689118,0,571850,0,571850,15260968,0,0,0,0,0,0,0,0,0,14689118,571850,15260968,5396,4222,9618,7507,11662.32,16.41,2.39,15261.84,-4337.77,-8967.94
19678,2005,1,997906,26827440,588718,255294,Aloha Airlines Inc.,0,14687507,14687507,0,74657,0,74657,14762164,0,0,0,0,0,0,0,0,0,14687507,74657,14762164,5215,4216,9431,7324,17842.26,16.37,2.4,14762.17,1318.17,-5396.33
19678,2005,2,1011808,25732408,144560,217201,Aloha Airlines Inc.,0,14341880,14341880,0,0,0,0,14341880,0,0,0,0,0,0,0,0,0,14341880,0,14341880,4963,4344,9307,7136,14348.37,15.98,2.23,14341.89,1085.19,-480.73
19678,2005,3,1051312,25891860,787,210715,Aloha Airlines Inc.,0,13756872,13756872,0,0,0,0,13756872,0,0,0,0,0,0,0,0,0,13756872,0,13756872,5716,4593,10309,8013,10919.37,14.52,2.07,13756.88,1603.81,7386.67
19678,2005,4,891049,27160134,208378,197272,Aloha Airlines Inc.,0,12049665,12049665,0,0,0,0,12049665,0,0,0,0,0,0,0,0,0,12049665,0,12049665,5517,4600,10117,7817,13213.71,15.14,1.98,12049.67,1005.7,5736.81
19678,2006,1,837979,21502209,1764418,172834,Aloha Airlines Inc.,0,11391285,11391285,0,0,0,0,11391285,0,5008,5008,0,0,0,0,0,5008,11396293,0,11396293,5390,4773,10163,7777,14119.69,14.58,1.89,11391.29,1485.9,-4422.71
19678,2006,2,834528,25691856,3364930,180203,Aloha Airlines Inc.,0,11769792,11769792,0,0,0,0,11769792,0,20234,20234,0,0,0,0,0,20234,11790026,0,11790026,5446,5066,10512,7980,12613.01,15.03,1.86,11769.79,1080.85,-3474.06
19678,2006,3,906146,24431253,3322071,183362,Aloha Airlines Inc.,0,12878448,12878448,0,0,0,0,12878448,0,0,0,0,0,0,0,0,0,12878448,0,12878448,5496,5052,10548,8023,12524.76,13.37,1.98,12868.45,1112.69,-10643.31
19678,2006,4,894124,26561837,4106430,218514,Aloha Airlines Inc.,0,12604995,12604995,0,0,0,0,12604995,0,0,0,0,0,0,0,0,0,12604995,0,12604995,5577,4917,10494,8036,12119.29,15.87,1.98,12604.99,1434.72,-7035.17
19678,2007,1,943562,25580599,3653704,192809,Aloha Airlines Inc.,0,12289338,12289338,0,0,0,0,12289338,0,0,0,0,0,0,0,0,0,12289338,0,12289338,5566,4785,10351,7960,14655.09,15.43,2.16,12289.34,1228.47,-21799.87
19678,2007,2,991965,27058841,3542088,176778,Aloha Airlines Inc.,0,12596280,12596280,0,0,0,0,12596280,0,0,0,0,0,0,0,0,0,12596280,0,12596280,5703,4942,10645,8174,13262.69,15.64,2.17,12592.78,1272.5,-15937.81
19678,2007,3,1007279,25676441,3405818,192432,Aloha Airlines Inc.,0,12880750,12880750,0,0,0,0,12880750,0,0,0,0,0,0,0,0,0,12880750,0,12880750,5930,4902,10832,8382,14666.3,15.92,2.15,12880.75,1291.64,-11707.42
19678,2007,4,951226,27301280,4169712,217113,Aloha Airlines Inc.,0,13179621,13179621,0,0,0,0,13179621,0,0,0,0,0,0,0,0,0,13179621,0,13179621,5988,4672,10660,8325,14504.91,13.17,3.84,13179.62,3822.41,-22788.69
19678,2008,1,904873,25873073,3644384,252279,Aloha Airlines Inc.,0,13196343,13196343,0,0,0,0,13196343,0,0,0,0,0,0,0,0,0,13196343,0,13196343,5941,4606,10547,8245,14867.34,16.48,2.45,13196.35,1295.14,-23517.97
19687,1990,1,404542,1868714,594144,173528,Horizon Air,0,4626153,4626153,0,13064,0,13064,4639217,0,46860,46860,0,0,0,0,0,0,4673013,0,4686077,4678,499,5177,4929,6682,0,0,0,2743,-646
19687,1990,2,430763,2368008,571110,145506,Horizon Air,0,4865439,4865439,5742,11144,0,16886,4882325,0,49316,49316,0,0,0,0,0,0,4914755,0,4931641,4865,501,5366,5116,6595,0,0,0,2033,2742
19687,1990,3,515230,2582590,522846,151830,Horizon Air,0,5049346,5049346,16304,7339,0,23643,5072989,0,51243,51243,0,0,0,0,0,0,5100589,0,5124232,4836,548,5384,5110,7427,0,0,0,2993,3140
19687,1990,4,465723,2208740,790975,165936,Horizon Air,0,5032266,5032266,0,24175,0,24175,5056441,0,51075,51075,0,0,0,0,0,0,5083341,0,5107516,5104,571,5675,5390,8196,0,0,0,3021,605
19687,1991,1,416613,1850099,706252,169562,Horizon Air,0,4897132,4897132,0,0,0,0,4897132,0,49466,49466,0,0,0,0,0,0,4946598,0,4946598,4929,596,5525,5228,8321,0,0,0,2806,-738
19687,1991,2,496626,2461131,730560,156057,Horizon Air,0,5132659,5132659,0,0,0,0,5132659,0,51815,51815,0,0,0,0,0,0,5184474,0,5184474,4969,635,5604,5287,8078,0,0,0,2993,2582
19687,1991,3,573312,2777030,749235,147998,Horizon Air,0,5530243,5530243,0,0,0,0,5530243,0,55861,55861,0,0,0,0,0,0,5586104,0,5586104,5143,638,5781,5463,7995,0,0,0,3796,4682
19687,1991,4,535629,2437777,1071949,160450,Horizon Air,0,5530122,5530122,0,0,0,0,5530122,0,55670,55670,190,0,0,0,190,0,5585792,0,5585982,5307,657,5964,5637,9048,0,0,0,2916,1438
19687,1992,1,492314,2269300,943947,164348,Horizon Air,0,5427279,5427279,0,10539,0,10539,5437818,0,54927,54927,0,0,0,0,0,0,5482206,0,5492745,6138,217,6355,6247,10017,0,0,0,3044,-2111
19687,1992,2,580989,2851183,1036520,156101,Horizon Air,0,5723168,5723168,0,0,0,0,5723168,0,57810,57810,0,0,0,0,0,0,5780978,0,5780978,6107,0,6107,6107,9960,0,0,0,3934,757
19687,1992,3,707094,3152960,885519,160346,Horizon Air,0,6127590,6127590,0,0,0,0,6127590,0,61871,61871,0,0,0,0,0,0,6189461,0,6189461,6145,222,6367,6256,8519,0,0,0,4544,6543
19687,1992,4,600018,3171559,1383448,166206,Horizon Air,0,5962766,5962766,0,0,0,0,5962766,0,60230,60230,0,0,0,0,0,0,6022996,0,6022996,5919,681,6600,6260,9496,0,0,0,3605,2123
19687,1993,1,560416,3037871,1063656,165086,Horizon Air,0,5525377,5525377,0,0,0,0,5525377,0,55813,55813,0,0,0,0,0,0,5581190,0,5581190,6008,703,6711,6360,11470,0,0,0,3701,-231
19687,1993,2,632190,3672184,1207364,141194,Horizon Air,0,6172443,6172443,0,0,0,0,6172443,0,62348,62348,0,0,0,0,0,0,6234791,0,6234791,6102,731,6833,6468,7571,0,0,0,4954,2411
19687,1993,3,818018,4129260,1256118,147296,Horizon Air,0,7228876,7228876,0,0,0,0,7228876,0,73019,73019,0,0,0,0,0,0,7301895,0,7301895,6223,794,7017,6621,9975,0,0,0,4127,4872
19687,1993,4,740890,3677406,1709980,159877,Horizon Air,0,6847720,6847720,0,0,0,0,6847720,0,69170,69170,0,0,0,0,0,0,6916890,0,6916890,6192,886,7078,6636,8373,0,0,0,5736,1471
19687,1994,1,696210,2991355,1236190,156349,Horizon Air,0,6582262,6582262,0,0,0,0,6582262,0,66488,66488,0,0,0,0,0,0,6648750,0,6648750,6278,925,7203,6741,11805,0,0,0,4067,-1576
19687,1994,2,817886,3694350,1246295,138708,Horizon Air,0,7587235,7587235,0,0,0,0,7587235,0,76639,76639,0,0,0,0,0,0,7663874,0,7663874,6508,946,7454,6981,9649,0,0,0,5739,6099
19687,1994,3,1030318,4276643,1398422,141226,Horizon Air,0,9152399,9152399,0,0,0,0,9152399,0,92449,92449,0,0,0,0,0,0,9244848,0,9244848,6820,1000,7820,7321,10815,0,0,0,6075,8058
19687,1994,4,936926,3841921,1895159,156427,Horizon Air,3026785,6185710,9212495,7245,0,0,7245,9219740,63413,29716,93129,0,0,0,0,0,0,9305624,0,9312869,7174,1100,8274,7725,10147,0,0,0,5680,284
19687,1995,1,863725,3429625,1482460,149178,Horizon Air,0,9329424,9329424,0,0,0,0,9329424,94236,0,94236,0,0,0,0,0,0,9423660,0,9423660,7467,1133,8600,8034,12989,0,0,0,5135,-3812
19687,1995,2,947878,4112694,1525634,158509,Horizon Air,0,10330837,10330837,0,0,0,0,10330837,68379,35974,104353,0,0,0,0,0,0,10435190,0,10435190,7669,1206,8875,8273,12594,0,0,0,6355,1383
19687,1995,3,1057171,4620765,1677603,171850,Horizon Air,0,11119087,11119087,0,0,0,0,11119087,0,112314,112314,0,0,0,0,0,0,11231401,0,11231401,7740,1210,8950,8346,13490,0,0,0,6538,6723
19687,1995,4,927523,4292684,2216288,171344,Horizon Air,0,10046001,10046001,0,0,0,0,10046001,0,101475,101475,0,0,0,0,0,0,10147476,0,10147476,7650,1202,8852,8252,13278,0,0,0,5343,29
19687,1996,1,907200,3984693,1790136,182724,Horizon Air,0,10281558,10281558,0,0,0,0,10281558,0,103853,103853,0,0,0,0,0,0,10385411,0,10385411,7491,1226,8717,8105,14928,0,0,0,5369,-861
19687,1996,2,920467,4408390,1725094,173541,Horizon Air,0,10087938,10087938,0,0,0,0,10087938,0,101898,101898,0,0,0,0,0,0,10189836,0,10189836,7590,1257,8847,8219,15307,0,0,0,6335,2758
19687,1996,3,1021536,4691587,1636039,177660,Horizon Air,0,11015264,11015264,0,0,0,0,11015264,0,111265,111265,0,0,0,0,0,0,11126529,0,11126529,7652,1280,8932,8293,15788,0,0,0,6517,6100
19687,1996,4,903485,4225483,2276047,171247,Horizon Air,0,10894206,10894206,0,0,0,0,10894206,0,110042,110042,0,0,0,0,0,0,11004248,0,11004248,8089,918,9007,8548,16249,0,0,0,6143,-7648
19687,1997,1,856314,3673180,2171973,164660,Horizon Air,0,10168118,10168118,0,0,0,0,10168118,0,102708,102708,0,0,0,0,0,0,10270826,0,10270826,7942,878,8820,8382,15747,0,0,0,5432,-4310
19687,1997,2,880596,3912587,2220058,137393,Horizon Air,0,9969052,9969052,0,0,0,0,9969052,0,100698,100698,0,0,0,0,0,0,10069750,0,10069750,7412,1270,8682,8048,16055,0,0,0,5585,-748
19687,1997,3,1010300,4385146,2397007,139256,Horizon Air,0,10898539,10898539,0,0,0,0,10898539,0,110087,110087,0,0,0,0,0,0,11008626,0,11008626,7177,1259,8436,7807,17557,0,0,0,7479,7125
19687,1997,4,938370,3625619,2511786,160527,Horizon Air,0,10901683,10901683,0,0,0,0,10901683,0,110118,110118,0,0,0,0,0,0,11011801,0,11011801,7190,1311,8501,7846,13468,0,0,0,5118,3096
19687,1998,1,923894,3241059,2292046,166235,Horizon Air,0,11194141,11194141,0,0,0,0,11194141,0,113072,113072,0,0,0,0,0,0,11307213,0,11307213,7273,1353,8626,7950,15860,0,0,0,3941,408
19687,1998,2,1057829,3714282,2092439,179110,Horizon Air,0,8474693,8474693,0,0,0,0,8474693,0,85603,85603,0,0,0,0,0,0,8560296,0,8560296,7672,1333,9005,8340,17339,0,0,0,6957,5336
19687,1998,3,1221467,3796096,1893441,181664,Horizon Air,0,14149955,14149955,0,0,0,0,14149955,0,142928,142928,0,0,0,0,0,0,14292883,0,14292883,7970,1342,9312,8642,16667,0,0,0,6825,10188
19687,1998,4,1185785,3425967,2153211,173624,Horizon Air,0,14221207,14221207,0,0,0,0,14221207,0,143649,143649,0,0,0,0,0,0,14364856,0,14364856,8303,1378,9681,8993,17397,0,0,0,6546,1759
19687,1999,1,1145641,3309670,1868190,177066,Horizon Air,0,10122662,10122662,0,0,0,0,10122662,0,102250,102250,0,0,0,0,0,0,10224912,0,10224912,8652,1471,10123,9388,19404,0,0,0,6727,2864
19687,1999,2,1237343,3972575,1687182,181519,Horizon Air,0,15614338,15614338,0,0,0,0,15614338,0,157721,157721,0,0,0,0,0,0,15772059,0,15772059,9306,1560,10866,10087,16565,0,0,0,6891,10102
19687,1999,3,1357917,4135179,1635718,180875,Horizon Air,0,16665524,16665524,0,0,0,0,16665524,0,168339,168339,0,0,0,0,0,0,16833863,0,16833863,9598,1671,11269,10434,20983,0,0,0,7041,11122
19687,1999,4,1243039,3717338,2393257,194341,Horizon Air,0,16355007,16355007,0,0,0,0,16355007,0,165202,165202,0,0,0,0,0,0,16520209,0,16520209,9702,1700,11402,10553,18982,0,0,0,6535,1333
19687,2000,1,1190483,3671815,1872598,174776,Horizon Air,0,15875974,15875974,0,0,0,0,15875974,0,160364,160364,0,0,0,0,0,160364,16036338,0,16036338,9597,1696,11293,10446,19071,0,0,0,7008,-1526
19687,2000,2,1267196,4233102,2085492,172804,Horizon Air,0,16285615,16285615,0,0,0,0,16285615,0,164501,164501,0,0,0,0,0,164501,16450116,0,16450116,9803,1694,11497,10651,22796,0,0,0,7751,4833
19687,2000,3,1355691,4163739,2163100,169024,Horizon Air,0,16511518,16511518,0,666343,0,666343,17177861,0,173513,173513,0,0,0,0,0,173513,16685031,666343,17351374,10333,1740,12073,11204,27473,0,0,0,8523,3387
19687,2000,4,1230873,3718070,2348050,178281,Horizon Air,0,15832626,15832626,0,614146,0,614146,16446772,0,166129,166129,0,0,0,0,0,166129,15998755,614146,16612901,10622,1783,12405,11514,25136,0,0,0,7160,-13787
19687,2001,1,1177323,3472373,1940842,164540,Horizon Air,0,14781076,14781076,0,707683,0,707683,15488759,0,156453,156453,0,0,0,0,0,156453,14937529,707683,15645212,10638,1905,12543,11591,27805,0,0,0,8808,-16746
19687,2001,2,1250158,3647968,1726003,155877,Horizon Air,0,15099655,15099655,0,729081,0,729081,15828736,0,159886,159886,0,0,0,0,0,159886,15259541,729081,15988622,10276,1898,12174,11225,21883,0,0,0,7971,940
19687,2001,3,1207274,1025442,1231091,164765,Horizon Air,0,13853298,13853298,0,727846,0,727846,14581144,0,147285,147285,0,0,0,0,0,147285,14000583,727846,14728429,10036,1887,11923,10980,19151,0,0,0,7857,-3364
19687,2001,4,1033524,904276,553025,150817,Horizon Air,0,11241811,11241811,0,605432,0,605432,11847243,0,119669,119669,0,0,0,0,0,119669,11361480,605432,11966912,9546,1974,11520,10533,14645,0,0,0,10060,-21649
19687,2002,1,1094859,939056,509674,173038,Horizon Air,0,11719337,11719337,0,447912,0,447912,12167249,0,122901,122901,0,0,0,0,0,122901,11842238,447912,12290150,9374,1793,11167,10272,15370,0,0,0,6174,-9934
